0.52992,0.73071,0.19903
0.52991,0.7307,0.199
0.52989,0.73069,0.19894
0.52986,0.73067,0.19885
0.5298,0.73064,0.19868
0.5297,0.73059,0.19841
0.52953,0.7305,0.19793
0.53153,0.72598,0.18339
0.52925,0.73036,0.19714
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73337,0.20775
0.52741,0.73336,0.20774
0.52741,0.73336,0.20774
0.52741,0.73336,0.20773
0.52741,0.73336,0.20772
0.5274,0.73336,0.20769
0.52739,0.73335,0.20765
0.52737,0.73334,0.20757
0.52733,0.73332,0.20745
0.52728,0.73329,0.20724
0.52718,0.73324,0.20687
0.52876,0.73011,0.19581
0.52701,0.73315,0.20625
0.52627,0.7346,0.21343
0.52627,0.7346,0.21343
0.52627,0.7346,0.21343
0.52627,0.7346,0.21343
0.52627,0.7346,0.21343
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21342
0.52627,0.7346,0.21341
0.52626,0.7346,0.2134
0.52626,0.7346,0.21339
0.52625,0.73459,0.21336
0.52624,0.73459,0.21332
0.52622,0.73458,0.21325
0.52619,0.73456,0.21312
0.52672,0.73301,0.20521
0.52613,0.73453,0.21291
0.52603,0.73448,0.21255
0.53209,0.72012,0.17636
0.52586,0.73439,0.21193
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73502,0.21651
0.52591,0.73501,0.2165
0.52591,0.73501,0.2165
0.52591,0.73501,0.21649
0.52591,0.73501,0.21648
0.5259,0.73501,0.21647
0.5259,0.73501,0.21644
0.53393,0.71338,0.17516
0.52588,0.735,0.21639
0.52586,0.73499,0.2163
0.52583,0.73497,0.21616
0.53018,0.72534,0.18175
0.52577,0.73494,0.21591
0.52795,0.72971,0.19363
0.52624,0.73276,0.20355
0.52567,0.73489,0.21549
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21813
0.52584,0.73512,0.21812
0.52583,0.73512,0.21812
0.52583,0.73512,0.21811
0.52583,0.73512,0.21809
0.52582,0.73511,0.21806
0.52558,0.73424,0.21089
0.52581,0.73511,0.21801
0.52579,0.7351,0.21793
0.52576,0.73508,0.21778
0.5255,0.7348,0.21485
0.5257,0.73505,0.21754
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.219
0.52584,0.73514,0.21899
0.52584,0.73514,0.21899
0.52584,0.73514,0.21899
0.52584,0.73514,0.21898
0.52583,0.73514,0.21897
0.52583,0.73513,0.21896
0.52582,0.73513,0.21893
0.52581,0.73513,0.21888
0.52579,0.73512,0.21879
0.5256,0.735,0.21711
0.52576,0.7351,0.21865
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52586,0.73513,0.21947
0.52585,0.73513,0.21946
0.52585,0.73513,0.21945
0.53588,0.70485,0.20527
0.52585,0.73513,0.21943
0.52584,0.73513,0.2194
0.52583,0.73512,0.21935
0.5257,0.73507,0.2184
0.52581,0.73511,0.21927
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73513,0.21974
0.52587,0.73512,0.21974
0.52587,0.73512,0.21973
0.52587,0.73512,0.21972
0.52586,0.73512,0.2197
0.52586,0.73512,0.21967
0.52578,0.73509,0.21913
0.52584,0.73511,0.21962
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.2199
0.52588,0.73512,0.21989
0.52588,0.73512,0.21989
0.52588,0.73512,0.21989
0.52588,0.73512,0.21988
0.52588,0.73512,0.21987
0.52587,0.73511,0.21986
0.52582,0.7351,0.21954
0.52587,0.73511,0.21983
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21999
0.52589,0.73511,0.21998
0.52589,0.73511,0.21998
0.52589,0.73511,0.21998
0.52589,0.73511,0.21998
0.52589,0.73511,0.21997
0.52588,0.73511,0.21996
0.52585,0.7351,0.21978
0.52543,0.73491,0.2164
0.52588,0.73511,0.21995
0.5256,0.73502,0.21798
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22004
0.52589,0.73511,0.22003
0.52589,0.73511,0.22003
0.52589,0.73511,0.22003
0.52589,0.73511,0.22002
0.52587,0.73511,0.21992
0.52572,0.73506,0.21888
0.52589,0.73511,0.22001
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22007
0.5259,0.73511,0.22006
0.52589,0.73511,0.22006
0.52579,0.73508,0.21939
0.52589,0.73511,0.22006
0.52588,0.73511,0.22
0.52589,0.73511,0.22005
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.52583,0.73509,0.21969
0.5259,0.73511,0.22008
0.5259,0.73511,0.22008
0.52589,0.73511,0.22004
0.52522,0.73466,0.21381
0.5259,0.73511,0.22008
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.52586,0.7351,0.21987
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.52589,0.73511,0.22007
0.5259,0.73511,0.22009
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.52588,0.7351,0.21997
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.22009
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.52589,0.73511,0.22003
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.52589,0.73511,0.22006
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.2201
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22008
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22009
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.2201
0.5259,0.73511,0.22011
0.5259,0.73511,0.2201
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.22011
0.5259,0.73511,0.2201
0.5259,0.73511,0.22011
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.22009
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.5259,0.73511,0.2201
0.52589,0.73511,0.22007
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.5259,0.73511,0.22009
0.52589,0.7351,0.22004
0.52589,0.73511,0.22008
0.52589,0.73511,0.22008
0.52589,0.73511,0.22008
0.52589,0.73511,0.22008
0.52589,0.73511,0.22008
0.52588,0.7351,0.22
0.52589,0.7351,0.22005
0.52589,0.7351,0.22006
0.52589,0.7351,0.22006
0.52589,0.7351,0.22007
0.52589,0.7351,0.22007
0.52589,0.7351,0.22007
0.52587,0.7351,0.21992
0.52588,0.7351,0.22002
0.52588,0.7351,0.22003
0.52588,0.7351,0.22003
0.52588,0.7351,0.22003
0.52588,0.7351,0.22004
0.52588,0.7351,0.22004
0.52588,0.7351,0.22004
0.52584,0.73509,0.21978
0.52587,0.7351,0.21995
0.52587,0.73509,0.21997
0.52587,0.73509,0.21998
0.52587,0.73509,0.21998
0.52587,0.73509,0.21999
0.52587,0.73509,0.21999
0.52587,0.73509,0.21999
0.52587,0.73509,0.21999
0.5258,0.73508,0.21955
0.52585,0.73509,0.21983
0.52585,0.73509,0.21986
0.52585,0.73508,0.21988
0.52585,0.73508,0.21989
0.52585,0.73508,0.2199
0.52585,0.73508,0.2199
0.52585,0.73508,0.2199
0.52585,0.73508,0.2199
0.52585,0.73508,0.2199
0.52573,0.73505,0.21915
0.52581,0.73507,0.21964
0.52581,0.73507,0.21969
0.52581,0.73507,0.21972
0.52582,0.73507,0.21974
0.52582,0.73507,0.21975
0.52582,0.73507,0.21975
0.52582,0.73507,0.21976
0.52582,0.73507,0.21976
0.52582,0.73507,0.21976
0.52582,0.73507,0.21976
0.52562,0.73501,0.21846
0.52574,0.73505,0.2193
0.52509,0.734,0.20915
0.52575,0.73504,0.21939
0.52575,0.73504,0.21944
0.52576,0.73504,0.21947
0.52576,0.73504,0.21949
0.52576,0.73504,0.2195
0.52576,0.73504,0.21951
0.52576,0.73504,0.21951
0.52576,0.73504,0.21951
0.52576,0.73504,0.21951
0.52576,0.73504,0.21951
0.52563,0.735,0.21873
0.52543,0.73493,0.21727
0.52564,0.735,0.21888
0.52565,0.73499,0.21897
0.52565,0.73499,0.21902
0.52566,0.73499,0.21905
0.52566,0.73499,0.21907
0.52566,0.73498,0.21908
0.52566,0.73498,0.21908
0.52566,0.73498,0.21909
0.52566,0.73498,0.21909
0.52566,0.73498,0.21909
0.52566,0.73498,0.21909
0.52545,0.73492,0.21774
0.52514,0.73477,0.2153
0.52546,0.73491,0.21801
0.52547,0.73491,0.21817
0.52542,0.73236,0.20137
0.52548,0.7349,0.21826
0.52548,0.7349,0.21831
0.52549,0.7349,0.21834
0.52549,0.7349,0.21835
0.52549,0.7349,0.21836
0.52549,0.7349,0.21837
0.52549,0.7349,0.21837
0.52549,0.7349,0.21838
0.52549,0.7349,0.21838
0.52549,0.7349,0.21838
0.52514,0.73478,0.21609
0.52473,0.73441,0.21207
0.52516,0.73478,0.21654
0.52518,0.73477,0.21681
0.52519,0.73476,0.21696
0.52519,0.73476,0.21705
0.5252,0.73475,0.2171
0.5252,0.73475,0.21713
0.5252,0.73475,0.21715
0.5252,0.73475,0.21716
0.5252,0.73475,0.21717
0.5252,0.73475,0.21717
0.5252,0.73475,0.21717
0.5252,0.73475,0.21717
0.5252,0.73475,0.21717
0.52465,0.73452,0.21356
0.53749,0.6961,0.26047
0.5266,0.72907,0.19019
0.52466,0.73454,0.21435
0.52427,0.7336,0.2063
0.52467,0.73453,0.21478
0.52469,0.73452,0.21502
0.5247,0.73452,0.21516
0.5247,0.73451,0.21524
0.52471,0.73451,0.21529
0.52471,0.73451,0.21532
0.52471,0.73451,0.21533
0.52471,0.73451,0.21534
0.52471,0.73451,0.21535
0.52471,0.73451,0.21535
0.52471,0.73451,0.21535
0.52471,0.73451,0.21535
0.52471,0.73451,0.21535
0.52391,0.73401,0.20922
0.52384,0.73412,0.21071
0.52384,0.73413,0.2115
0.52799,0.72436,0.18038
0.52407,0.73172,0.19793
0.52385,0.73413,0.21194
0.52387,0.73412,0.21218
0.52388,0.73411,0.21232
0.52389,0.73411,0.2124
0.52389,0.73411,0.21244
0.52389,0.73411,0.21247
0.52389,0.7341,0.21249
0.52389,0.7341,0.2125
0.5239,0.7341,0.2125
0.5239,0.7341,0.2125
0.5239,0.7341,0.21251
0.5239,0.7341,0.21251
0.5239,0.7341,0.21251
0.52292,0.73295,0.20257
0.52256,0.73337,0.20501
0.5287,0.71871,0.17678
0.52248,0.73348,0.20628
0.52248,0.73349,0.207
0.5225,0.73349,0.20743
0.52441,0.72808,0.18516
0.52252,0.73348,0.20768
0.52253,0.73347,0.20781
0.52253,0.73347,0.20789
0.52254,0.73346,0.20794
0.52254,0.73346,0.20797
0.52254,0.73346,0.20798
0.52254,0.73346,0.20799
0.52254,0.73346,0.208
0.52254,0.73346,0.208
0.52254,0.73346,0.208
0.52254,0.73346,0.208
0.52254,0.73346,0.208
0.52189,0.73074,0.1928
0.54385,0.69466,0.27057
0.52916,0.71155,0.18133
0.52074,0.73197,0.19744
0.52038,0.73239,0.19988
0.5203,0.73249,0.20115
0.52461,0.72295,0.17886
0.5203,0.73251,0.20183
0.52032,0.7325,0.2022
0.52033,0.7325,0.20241
0.53491,0.69448,0.26973
0.52034,0.73249,0.20254
0.52035,0.73249,0.2026
0.52035,0.73248,0.20265
0.52035,0.73248,0.20267
0.52036,0.73248,0.20268
0.52036,0.73248,0.20269
0.52036,0.73248,0.20269
0.52036,0.73248,0.2027
0.52036,0.73248,0.2027
0.52036,0.73248,0.2027
0.52036,0.73248,0.2027
0.54868,0.72388,0.20195
0.54673,0.72821,0.19856
0.54673,0.72821,0.19856
0.54672,0.72821,0.19857
0.54672,0.7282,0.19858
0.5467,0.7282,0.1986
0.54668,0.72819,0.19863
0.53052,0.70282,0.21778
0.54665,0.72818,0.19869
0.54659,0.72815,0.19878
0.54648,0.72811,0.19894
0.54628,0.72803,0.19939
0.5459,0.72788,0.2001
0.5442,0.73086,0.20011
0.54419,0.73086,0.20012
0.54419,0.73086,0.20012
0.54418,0.73085,0.20013
0.54417,0.73085,0.20015
0.54415,0.73084,0.20019
0.54412,0.73083,0.20024
0.54776,0.70303,0.2596
0.54406,0.7308,0.20033
0.52105,0.72668,0.1827
0.54395,0.73076,0.20049
0.54375,0.73068,0.20074
0.54704,0.72332,0.20302
0.54304,0.7321,0.20155
0.54304,0.7321,0.20156
0.54304,0.73209,0.20156
0.54303,0.73209,0.20157
0.54302,0.73209,0.20159
0.54513,0.7276,0.20121
0.543,0.73208,0.20163
0.54297,0.73206,0.20168
0.54291,0.73204,0.20177
0.54337,0.73054,0.20114
0.5428,0.732,0.20193
0.54269,0.73251,0.20247
0.54268,0.73251,0.20247
0.54268,0.73251,0.20248
0.5426,0.73192,0.20218
0.54267,0.7325,0.20249
0.54266,0.7325,0.20251
0.54264,0.73249,0.20254
0.54747,0.71797,0.21026
0.54261,0.73248,0.2026
0.51854,0.72933,0.18656
0.54255,0.73245,0.20269
0.54244,0.73241,0.20284
0.54261,0.73262,0.20298
0.54261,0.73262,0.20298
0.54261,0.73262,0.20299
0.5426,0.73261,0.203
0.54259,0.73261,0.20302
0.54257,0.7326,0.20305
0.54254,0.73259,0.20311
0.54222,0.73177,0.20258
0.54248,0.73256,0.2032
0.54224,0.73233,0.20309
0.54262,0.73263,0.20326
0.54262,0.73263,0.20326
0.54261,0.73263,0.20327
0.54261,0.73263,0.20328
0.54259,0.73262,0.2033
0.54258,0.73262,0.20333
0.54237,0.73252,0.20335
0.5426,0.73025,0.20195
0.52397,0.71687,0.17809
0.54254,0.7326,0.20339
0.54264,0.73263,0.20342
0.54264,0.73263,0.20342
0.54263,0.73263,0.20343
0.54263,0.73262,0.20344
0.54261,0.73262,0.20346
0.54248,0.73258,0.20348
0.54259,0.73261,0.20349
0.54265,0.73262,0.2035
0.54265,0.73262,0.20351
0.54265,0.73262,0.20351
0.54256,0.7326,0.20354
0.54264,0.73261,0.20352
0.54263,0.73261,0.20354
0.54267,0.73261,0.20355
0.54266,0.73261,0.20356
0.54261,0.7326,0.20358
0.54266,0.73261,0.20356
0.5174,0.73056,0.19058
0.54265,0.73261,0.20357
0.54267,0.73261,0.20358
0.54264,0.7326,0.20359
0.54238,0.73253,0.20363
0.54267,0.73261,0.20359
0.54267,0.73261,0.20359
0.5425,0.73257,0.20364
0.54266,0.7326,0.2036
0.54258,0.73259,0.20363
0.54268,0.73261,0.2036
0.54267,0.73261,0.2036
0.54217,0.73244,0.20361
0.54262,0.7326,0.20363
0.54267,0.7326,0.20361
0.54268,0.7326,0.20361
0.54265,0.7326,0.20362
0.54268,0.7326,0.20361
0.54266,0.7326,0.20362
0.54268,0.7326,0.20361
0.54267,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54267,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54268,0.7326,0.20362
0.54267,0.7326,0.20363
0.54268,0.7326,0.20362
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54265,0.7326,0.20364
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54268,0.7326,0.20363
0.54267,0.7326,0.20364
0.54267,0.7326,0.20364
0.54263,0.73259,0.20365
0.54267,0.7326,0.20364
0.54267,0.7326,0.20364
0.54267,0.7326,0.20364
0.54267,0.7326,0.20364
0.54267,0.7326,0.20364
0.54266,0.73259,0.20365
0.54266,0.73259,0.20365
0.54266,0.73259,0.20366
0.54259,0.73258,0.20368
0.54266,0.73259,0.20366
0.54266,0.73259,0.20366
0.54266,0.73259,0.20366
0.54266,0.73259,0.20366
0.54266,0.73259,0.20366
0.54263,0.73259,0.20367
0.54264,0.73259,0.20368
0.54264,0.73259,0.20369
0.54264,0.73258,0.20369
0.54252,0.73256,0.20372
0.54264,0.73258,0.20369
0.54264,0.73258,0.20369
0.54264,0.73258,0.20369
0.54264,0.73258,0.20369
0.54264,0.73258,0.20369
0.5426,0.73258,0.20371
0.5426,0.73257,0.20373
0.5426,0.73257,0.20374
0.5426,0.73257,0.20374
0.5426,0.73257,0.20374
0.54186,0.73218,0.20349
0.54261,0.73257,0.20375
0.54261,0.73257,0.20375
0.54261,0.73257,0.20375
0.54261,0.73257,0.20375
0.54261,0.73257,0.20375
0.54253,0.73256,0.20377
0.54239,0.73253,0.20379
0.54254,0.73255,0.2038
0.54254,0.73255,0.20382
0.54254,0.73255,0.20383
0.54254,0.73255,0.20383
0.54255,0.73255,0.20384
0.54255,0.73255,0.20384
0.54255,0.73255,0.20384
0.54255,0.73255,0.20384
0.54255,0.73255,0.20384
0.54255,0.73255,0.20384
0.54241,0.73252,0.20388
0.54218,0.73246,0.20389
0.54242,0.73251,0.20393
0.54243,0.73251,0.20396
0.54243,0.73251,0.20397
0.54244,0.7325,0.20398
0.54244,0.7325,0.20399
0.54244,0.7325,0.20399
0.54244,0.7325,0.20399
0.54244,0.7325,0.20399
0.54244,0.7325,0.204
0.54244,0.7325,0.204
0.54244,0.7325,0.204
0.5422,0.73245,0.20404
0.54221,0.73244,0.20413
0.54179,0.73229,0.204
0.54222,0.73243,0.20418
0.51703,0.73098,0.19302
0.54145,0.73149,0.20316
0.54223,0.73243,0.20421
0.54224,0.73243,0.20423
0.54224,0.73243,0.20424
0.54224,0.73243,0.20424
0.54224,0.73242,0.20424
0.54349,0.72704,0.20274
0.54224,0.73242,0.20425
0.54224,0.73242,0.20425
0.54224,0.73242,0.20425
0.54224,0.73242,0.20425
0.54224,0.73242,0.20425
0.5418,0.73231,0.20429
0.54182,0.7323,0.20444
0.51695,0.73108,0.19429
0.54183,0.7323,0.20453
0.54184,0.73229,0.20458
0.54185,0.73228,0.20461
0.54185,0.73228,0.20462
0.54186,0.73228,0.20463
0.54186,0.73228,0.20464
0.54186,0.73228,0.20464
0.54186,0.73228,0.20464
0.54186,0.73228,0.20465
0.54186,0.73228,0.20465
0.54186,0.73228,0.20465
0.54186,0.73228,0.20465
0.5411,0.7319,0.20407
0.51695,0.7311,0.19497
0.5454,0.71076,0.22553
0.51697,0.7311,0.19535
0.53692,0.70139,0.22788
0.51698,0.73109,0.19556
0.51699,0.73108,0.19568
0.51699,0.73108,0.19575
0.517,0.73107,0.19579
0.517,0.73107,0.19581
0.54102,0.73201,0.20459
0.517,0.73107,0.19583
0.517,0.73107,0.19583
0.517,0.73107,0.19584
0.517,0.73107,0.19584
0.517,0.73107,0.19584
0.517,0.73107,0.19584
0.517,0.73107,0.19585
0.54103,0.73203,0.20487
0.54097,0.72969,0.20348
0.54105,0.73202,0.20502
0.54106,0.73201,0.20511
0.54107,0.73201,0.20516
0.54108,0.732,0.20519
0.54109,0.732,0.20521
0.54109,0.732,0.20522
0.54109,0.732,0.20522
0.54109,0.732,0.20522
0.54109,0.732,0.20523
0.54109,0.732,0.20523
0.54109,0.732,0.20523
0.54109,0.732,0.20523
0.54109,0.732,0.20523
0.53982,0.73093,0.20444
0.54346,0.72222,0.20457
0.53947,0.73134,0.2051
0.52388,0.70951,0.18877
0.51992,0.72112,0.17953
0.52801,0.7012,0.22598
0.53939,0.73145,0.20547
0.5394,0.73147,0.20568
0.53942,0.73146,0.20579
0.53943,0.73145,0.20585
0.53944,0.73145,0.20589
0.53945,0.73144,0.20591
0.53946,0.73144,0.20592
0.53946,0.73144,0.20593
0.53946,0.73144,0.20593
0.53946,0.73144,0.20594
0.53946,0.73144,0.20594
0.53946,0.73144,0.20594
0.53946,0.73144,0.20594
0.53946,0.73144,0.20594
0.53946,0.73144,0.20594
0.54132,0.70972,0.22491
0.53994,0.72594,0.20429
0.51639,0.72484,0.18123
0.53743,0.7286,0.20503
0.54035,0.71609,0.2092
0.51389,0.72749,0.18452
0.53629,0.72983,0.20599
0.53593,0.73024,0.20664
0.51275,0.72873,0.18701
0.53586,0.73035,0.20702
0.53587,0.73037,0.20722
0.51239,0.72914,0.18846
0.53029,0.70808,0.19838
0.53588,0.73036,0.20734
0.5359,0.73036,0.2074
0.53591,0.73035,0.20744
0.53592,0.73034,0.20746
0.53592,0.73034,0.20747
0.53593,0.73034,0.20748
0.53593,0.73034,0.20748
0.53593,0.73034,0.20748
0.53593,0.73034,0.20748
0.53593,0.73034,0.20749
0.53593,0.73034,0.20749
0.53593,0.73034,0.20749
0.53593,0.73034,0.20749
