2.2872,15.505,0.96294,0.74176
2.2897,15.28,0.96285,0.74157
2.294,14.929,0.96269,0.7412
2.3014,14.425,0.96241,0.74043
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.618,0.96293,0.7278
2.3018,14.617,0.96293,0.7278
2.3018,14.617,0.96293,0.7278
2.3018,14.617,0.96293,0.7278
2.3018,14.616,0.96293,0.7278
2.3018,14.615,0.96293,0.7278
2.3018,14.613,0.96293,0.7278
2.3019,14.609,0.96293,0.72779
2.3019,14.603,0.96293,0.72779
2.302,14.593,0.96293,0.72779
2.3022,14.576,0.96292,0.72778
2.3025,14.546,0.96291,0.72777
2.3029,14.496,0.96289,0.72774
2.3038,14.412,0.96286,0.72769
2.3052,14.272,0.96281,0.7276
2.3077,14.046,0.96271,0.72742
2.3121,13.696,0.96255,0.72704
2.3137,13.795,0.96194,0.73906
2.3147,15.226,0.96137,0.74741
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.216,0.96282,0.71525
2.3164,14.215,0.96282,0.71525
2.3164,14.215,0.96282,0.71525
2.3164,14.213,0.96282,0.71525
2.3164,14.211,0.96282,0.71525
2.3165,14.208,0.96282,0.71525
2.3165,14.202,0.96282,0.71525
2.3166,14.192,0.96281,0.71524
2.3168,14.174,0.96281,0.71523
2.3171,14.145,0.96279,0.71522
2.3176,14.094,0.96278,0.7152
2.3184,14.01,0.96275,0.71515
2.3195,13.192,0.96227,0.72628
2.3198,13.871,0.96269,0.71506
2.3223,13.645,0.9626,0.71487
2.3267,13.294,0.96244,0.71449
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.215,0.96274,0.70715
2.3267,14.214,0.96274,0.70715
2.3267,14.214,0.96274,0.70715
2.3267,14.213,0.96274,0.70715
2.3267,14.212,0.96274,0.70715
2.3268,14.21,0.96273,0.70715
2.3268,14.206,0.96273,0.70714
