2.2947,16.316,0.96281,0.68745
2.299,16.171,0.96265,0.68742
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.991,0.96295,0.67954
2.2994,15.99,0.96295,0.67954
2.2994,15.989,0.96295,0.67954
2.2994,15.988,0.96295,0.67954
2.2995,15.985,0.96295,0.67954
2.2996,15.981,0.96294,0.67954
2.2998,15.974,0.96294,0.67954
2.3001,15.962,0.96293,0.67953
2.3006,15.942,0.96291,0.67952
2.3014,15.908,0.96288,0.67951
2.3029,15.851,0.96282,0.67949
2.3039,16.897,0.96205,0.69607
2.3055,15.759,0.96273,0.67946
2.3061,15.96,0.96238,0.68745
2.3069,18.478,0.96152,0.70112
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.3069,15.787,0.96289,0.67425
2.307,15.787,0.96289,0.67425
2.307,15.787,0.96289,0.67425
2.307,15.786,0.96289,0.67425
2.307,15.785,0.96289,0.67425
2.307,15.784,0.96289,0.67425
2.3071,15.782,0.96289,0.67425
2.3072,15.777,0.96289,0.67424
2.3074,15.77,0.96288,0.67424
2.3077,15.758,0.96287,0.67424
2.3082,15.738,0.96285,0.67423
2.309,15.704,0.96282,0.67421
2.3097,15.614,0.96257,0.67943
2.3105,15.647,0.96276,0.67419
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.709,0.96285,0.67155
2.3121,15.708,0.96285,0.67155
2.3121,15.708,0.96285,0.67155
2.3121,15.708,0.96285,0.67155
2.3121,15.708,0.96285,0.67155
2.3121,15.708,0.96285,0.67155
2.3121,15.707,0.96285,0.67155
2.3122,15.707,0.96285,0.67155
2.3122,15.705,0.96285,0.67155
2.3122,15.703,0.96285,0.67155
2.3123,15.699,0.96285,0.67155
2.3125,15.692,0.96284,0.67154
2.3128,15.68,0.96283,0.67154
2.313,15.555,0.96267,0.67416
2.3133,15.659,0.96281,0.67153
2.3142,15.625,0.96278,0.67152
2.3157,15.569,0.96272,0.67149
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96283,0.66974
2.3157,15.68,0.96282,0.66974
2.3157,15.679,0.96282,0.66974
2.3158,15.678,0.96282,0.66974
2.3158,15.677,0.96282,0.66974
2.3159,15.674,0.96282,0.66973
2.316,15.67,0.96282,0.66973
2.3161,15.663,0.96281,0.66973
2.3164,15.651,0.9628,0.66972
2.3167,20.326,0.96083,0.70148
2.3169,15.403,0.9623,0.67946
2.3169,15.631,0.96278,0.66972
2.3173,15.41,0.96251,0.67413
2.3175,15.687,0.96195,0.68773
